id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main13-1,scenario33,scenario33,,
main13-1,,,,
main13-1,3,3,,
main13-1,survivor00,survivor00,right-right,right-right
main13-1,1,1,,
main13-1,natsuno,natsuno,ねぇ......,<PLEASE_TRANSLATE>
main13-1,natsuno,natsuno,ほんとに、大丈夫なの......？,<PLEASE_TRANSLATE>
main13-1,1,1,,
main13-1,character03,character03,,
main13-1,survivor03,survivor03,right-left,right-left
main13-1,1,1,,
main13-1,akane,akane,だいじょーぶだって,<PLEASE_TRANSLATE>
main13-1,akane,akane,へーきへーき,<PLEASE_TRANSLATE>
main13-1,survivor03,survivor03,right-left,right-left
main13-1,akane,akane,......とは、いかないけど,<PLEASE_TRANSLATE>
main13-1,akane,akane,ま、大丈夫だよ,<PLEASE_TRANSLATE>
main13-1,akane,akane,立って歩くくらいなら──,<PLEASE_TRANSLATE>
main13-1,akane,akane,おっと......,<PLEASE_TRANSLATE>
main13-1,natsuno,natsuno,ちょっと......！,<PLEASE_TRANSLATE>
main13-1,survivor00,survivor00,right-right,right-right
main13-1,natsuno,natsuno,全然、大丈夫じゃないじゃん......,<PLEASE_TRANSLATE>
main13-1,akane,akane,まーまー,<PLEASE_TRANSLATE>
main13-1,akane,akane,大丈夫だよ,<PLEASE_TRANSLATE>
main13-1,akane,akane,死にはしないって,<PLEASE_TRANSLATE>
main13-1,akane,akane,今すぐにはね,<PLEASE_TRANSLATE>
main13-1,natsuno,natsuno,......,......
main13-1,1,1,,
main13-1,survivor00,survivor00,0.5,0.5
main13-1,survivor06,survivor06,right-right,right-right
main13-1,1,1,,
main13-1,itsuka,itsuka,......まぁ,<PLEASE_TRANSLATE>
main13-1,itsuka,itsuka,意識が戻ってよかった,<PLEASE_TRANSLATE>
main13-1,itsuka,itsuka,私より、アカネの方が医療については詳しいだろうし,<PLEASE_TRANSLATE>
main13-1,itsuka,itsuka,本人の意志も、ちゃんと確認しておきたかった,<PLEASE_TRANSLATE>
main13-1,,,,
main13-1,1,1,,
main13-1,survivor03,survivor03,0.5,0.5
main13-1,survivor00,survivor00,right-left,right-left
main13-1,1,1,,
main13-1,natsuno,natsuno,......,......
