id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main7-1,scenario01,scenario01,,
main7-1,,,,
main7-1,environment00,environment00,,
main7-1,5,5,,
main7-1,survivor00,survivor00,right-right,right-right
main7-1,2,2,,
main7-1,natsuno,natsuno,だから......,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,行くとこもないし,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,あてもない,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,昨日の夜寝た場所も、もうわかんない,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,......,......
main7-1,survivor00,survivor00,right-right,right-right
main7-1,natsuno,natsuno,............,............
main7-1,natsuno,natsuno,......うん,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,あなたと話しながら旅してた頃と一緒,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,誰もいない家とか、キャンプの跡とか見つけて,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,使えそうなものもらって,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,ときどき、亡くなった人とか、まだ動いてる感染者とかとばったり出くわして,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,あてもなく......,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,なんとなく、北に向かってる......,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,......それだけ,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,......,......
main7-1,natsuno,natsuno,......アカネさんも、一人でどっか行っちゃうし,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,一人きりで......,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,......,......
main7-1,survivor00,survivor00,right-right,right-right
main7-1,,,,
main7-1,natsuno,natsuno,......スマホも置いてきたのに,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,もう......二度と、こうやって話すことなんか,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,ないって、思ってたのに,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,......,......
main7-1,1,1,,
main7-1,natsuno,natsuno,......ねぇ,<PLEASE_TRANSLATE>
main7-1,natsuno,natsuno,どうして──,<PLEASE_TRANSLATE>
main7-1,3,3,,
main7-1,questSuccess,questSuccess,,
-,,,,
main7-2,computer00,computer00,,
main7-2,,,,
main7-2,2,2,,
main7-2,,,どうして。,<PLEASE_TRANSLATE>
main7-2,,,彼女はそう問うた。,<PLEASE_TRANSLATE>
main7-2,,,でも、それに正しく答えることはできなかった。,<PLEASE_TRANSLATE>
main7-2,,,コンピュータの電源を入れたのは──彼女ともう一度話したのは、考えがあったから。,<PLEASE_TRANSLATE>
main7-2,,,自分も彼女も、勘違いをしているのではないか、という考え。,<PLEASE_TRANSLATE>
main7-2,,,でも、いざ言葉にしようとすると、,<PLEASE_TRANSLATE>
main7-2,,,その考えは、とても考えなんて呼べないくらいに曖昧で。,<PLEASE_TRANSLATE>
main7-2,,,彼女に聞かせることはできなかった。,<PLEASE_TRANSLATE>
main7-2,1,1,,
main7-2,,,,
main7-2,,,,
main7-2,,,,
main7-2,1,1,,
main7-2,,,それに──,<PLEASE_TRANSLATE>
main7-2,,,もしこれが真実だったなら、,<PLEASE_TRANSLATE>
main7-2,,,彼女たちにとって、あまりにも、酷なことだと思う。,<PLEASE_TRANSLATE>
main7-2,3,3,,
main7-2,questSuccess,questSuccess,,
-,,,,
main7-3,scenario01,scenario01,,
main7-3,survivor00,survivor00,right-right,right-right
main7-3,scenario05,scenario05,,
main7-3,3,3,,
