id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main6-1,scenario30,scenario30,,
main6-1,,,,
main6-1,,,,
main6-1,environment00,environment00,,
main6-1,3,3,,
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,............,............
main6-1,survivor05,survivor05,right-right,right-right
main6-1,minamo,minamo,......だから,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,さっき、そこの木陰に落ちてるのを拾っただけで......,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,そう、このスマホは、拾っただけ......,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,......うん,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,誰も、おらんよ,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,スマホだけ落ちとって,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,落ちとってっていうか......落としたにしては、不自然なくらい,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,丁寧に置いてあって,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,変なのって、思ってたら,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,きみの声が聞こえたって......感じ？,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,......どう、なんかな,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,捨てたのか、置いてただけなのか......,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,そんなの、うちにはわからんよ,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,だって拾っただけだし,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......けど,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,この辺には、今は誰もおらんと思う,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,うち、一人だけ,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,......うち？,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,うちは......なんでここにおるのかって言われても,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,おるから......としか言えん......かな,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,ここ通りかかったんは、たまたまだし,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,どっかに行こうとしてたわけでもないし,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,ひまで、ひまを持て余して,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,ふらふらと......ね？,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,......きみは？,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,こんなとこで、何してたん？,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......や,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,そうよね,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,スマホに何してたって訊いても、しょうがないか,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,......え,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,うん,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,きみのこと、スマホの妖精か、幽霊かだと思っとるけど,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,違った？,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,survivor05,survivor05,right-right,right-right
main6-1,minamo,minamo,......ふふふ,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,冗談,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,,,,
main6-1,1,1,,
main6-1,survivor05,survivor05,right-right,right-right
main6-1,minamo,minamo,......まぁ,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,いいよ,<PLEASE_TRANSLATE>
main6-1,character05,character05,,
main6-1,1,1,,
main6-1,minamo,minamo,探したげる,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,その......ナツノって子,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,このスマホが、その子のもんなんだったら......,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,たぶん、まだ近くにいるだろうし,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,ま......これも縁だし,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,旅は道連れ、ね,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,survivor05,survivor05,right-right,right-right
main6-1,minamo,minamo,ってことで,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,うち、<button>ミナモ</button>,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,ほら,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,名前,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,呼んでみて？,<PLEASE_TRANSLATE>
main6-1,request_call,request_call,,
main6-1,minamo,minamo,input_name,input_name
main6-1,input_ng,input_ng,,
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,............,............
main6-1,request_call,request_call,,
main6-1,input_name,input_name,,
main6-1,minamo,minamo,......,......
main6-1,minamo,minamo,きみが、そのナツノって子とどういう関係なんか知らんけど......,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,名前、間違えたら......,<PLEASE_TRANSLATE>
main6-1,minamo,minamo,許さんよ,<PLEASE_TRANSLATE>
main6-1,2,2,,
main6-1,heal00,heal00,,
main6-1,heal00,heal00,,
main6-1,biscuit02,biscuit02,,
main6-1,biscuit02,biscuit02,,
main6-1,questSuccess,questSuccess,,
-,,,,
main6-2,scenario30,scenario30,,
main6-2,,,,
main6-2,survivor05,survivor05,right-right,right-right
main6-2,character05,character05,,
main6-2,minamo,minamo,いやさ,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,おらんよ、これは,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,おらんでしょ......,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,おらんよ......,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,ほんとに......,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,そこそこ歩いたけど,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,誰かいたっぽい感じすら、全然なし,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,もう遠くに行っちゃったんかな......,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,車、持ってるんでしょ？　その子,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,車乗ってどっか行っちゃったら、さすがに......かなぁ,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,きみの言う、その,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,スマホから十メートル以内にいるはずー、っていうの,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,なんなん？,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,どんな理屈？,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,......,......
main6-2,minamo,minamo,......話したくないんなら,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,いいけどさ,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,......や,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,言っても信じない......とか言われても,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,今スマホで通話繋がってる時点で、だいぶ、なんでも信じられそうなんだけど......,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,しかも、きみのいるところ,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,うちらのいる世界じゃなさそうだし,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,なんか、平和そうじゃん,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,こんなことになってない......別の世界ってこと、なんかな,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,別の宇宙？,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,並行世界的な？,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,それともやっぱり、スマホの妖精？,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,もしきみが......こう、かわいい系の,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,もふもふした生物だったら,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,うちはたぶん、魔法少女とかに変身してたんだろうな,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,そしたら、この竹刀も、かわいい感じに変身して......,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,うーん......,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,うちもそっちの世界に行きたい......,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,......ような、そうでもないような,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,学校とか、もう行きたくないし,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,働きたくもないし,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,じゃまぁ、このままでいいかなぁ......とか思ったり,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,思わんかったり？,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,......まーでも,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,キンキンに冷えた炭酸、飲みたいなー,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,......,......
main6-2,survivor05,survivor05,right-right,right-right
main6-2,minamo,minamo,......さて,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,くだんないこと言ってないで,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,どうしようね,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,落とし物届けるくらいの気持ちだったけど,<PLEASE_TRANSLATE>
main6-2,minamo,minamo,思ったより、長旅になるかもしれんね,<PLEASE_TRANSLATE>
main6-2,2,2,,
main6-2,questSuccess,questSuccess,,
-,,,,
main6-3,scenario30,scenario30,,
main6-3,,,,
main6-3,survivor05,survivor05,right-right,right-right
main6-3,character05,character05,,
main6-3,minamo,minamo,きみはさ,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,そのナツノって子と、どんな関係だったの？,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,......こうやってスマホで話してた、っていうのは聞いたよ,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,うちがたまたまスマホ拾ったのと同じで,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,その子も、たまたま自分のスマホがきみと繋がった......んよね,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,だから......,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,どんなっていうのは......,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,そうだな......どんな話してた、とか？,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,一緒にいるわけじゃない......スマホで通話が繋がってるだけの相手との二人旅って,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,なんていうか、想像つかんくて,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,いや、そう、うちが今まさにその状況にあるんだけど,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,でも......,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,ナツノって子と一緒だった時間は,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,うちとの時間とは、違う......んかな、と思って,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,......そんな感じ,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,......,......
main6-3,minamo,minamo,どんな話、して,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,お互いのこと、どんな風に思っとって,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,そういう旅って、どんな感じだったんかなって,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,......,......
main6-3,minamo,minamo,......もう一つ気になるのは,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,その子と、喧嘩別れでもしたん？,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,......だって,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,きみは、やたらその子と会いたがってるけど,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,その子は、きみと話せるスマホ置いて、どっか行ってるわけで,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,なんか......あったんだろうなって,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,......いや、ごめん,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,聞かん方がいいよね,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,いろいろ、あったんよね,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,ま、別に、どんな事情があっても,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,うちは暇してるから,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,その子を探すよ,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,気が向いたら、思い出話でも,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,聞かせてくれたら......うれしいかな,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,......,......
main6-3,minamo,minamo,......そっか,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,もう、結構昔のこと......なんかな,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,憶えてないことも、あるよね,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,わかる,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,うちも......いろんなこと、忘れちゃった,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,ついこの前まで、当たり前だったこと,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,眠いなーって思いながら起きて,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,学校行って、駄弁って、道場行って......,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,そんなのが、当たり前だったんよねって,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,ときどき思う,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,......,......
main6-3,minamo,minamo,きみにとっては,<PLEASE_TRANSLATE>
main6-3,minamo,minamo,ナツノって子との時間が......そういう感じ、なんかな,<PLEASE_TRANSLATE>
main6-3,2,2,,
main6-3,questSuccess,questSuccess,,
-,,,,
main6-4,scenario30,scenario30,,
main6-4,,,,
main6-4,survivor05,survivor05,right-right,right-right
