id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main11-1,scenario03,scenario03,,
main11-1,,,,
main11-1,,,,
main11-1,environment08,environment08,,
main11-1,5,5,,
main11-1,itsuka,itsuka,......ねぇ,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,1,1,,
main11-1,survivor06,survivor06,right-right,right-right
main11-1,1,1,,
main11-1,itsuka,itsuka,......そう,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ナツノもアカネも、いないよ,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......ちょっとね,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ナツノのスマホ、借りてきた,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,itsuka,itsuka,......別に、何もないよ,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,何も、企んだり、してない,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,itsuka,itsuka,......ちょっと,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,二人のいないところで、話がしたくて,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,character06,character06,,
main11-1,2,2,,
main11-1,itsuka,itsuka,......別に,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,後悔してる、とか,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,今からどうこうしたいとか,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,そういうことじゃ......ないんだけど,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,survivor06,survivor06,right-right,right-right
main11-1,itsuka,itsuka,......もしかしたら,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ナツノと......,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ナツノやアカネと、出会わない方が,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,よかったのかもしれない、とか,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......そんなことを、最近、思うんだ,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ナツノを探してここまで来たのは私だし,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,私が自分で選んだことなんだけど,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,でも......,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,私と出会わなかったら,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ナツノは、何も知らないままで,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,そうやって生きてた方が......幸せだったかもしれない,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,itsuka,itsuka,この世界のみんなが、何も知らないで、ただ生き続けてることを,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,あの人も──あなたの祖母も,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,願ってたんじゃないかって,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......そう思うんだ,<PLEASE_TRANSLATE>
main11-1,,,,
main11-1,itsuka,itsuka,......,......
main11-1,1,1,,
main11-1,itsuka,itsuka,......私はさ,<PLEASE_TRANSLATE>
main11-1,scenario03,scenario03,,
main11-1,itsuka,itsuka,今まで、ずっと考えてきたんだ,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,あの人の声が聞こえるようになって,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,世の中で変なことが起き始めて,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,何もかもおかしくなって,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,そんな中で、なんとか暮らしながら,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ずっと考えてたんだ,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,あなたの祖母のこと,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,この世界のこと,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,私の住むこの世界が、現実じゃないってこと,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,そういうことを......ずっと、ゆっくり考えてきた,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,あなたの祖母の声から、いろんなことを聞き取って、想像して,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,少しずつ、自分の中でわかることが増えていった,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,だから......私は、平気だったんだと思う,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,最初、この世界がコンピュータの中にあるかもしれないって気づいたとき,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,そりゃ......怖かったよ,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ベッドから出られなくなった,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,でも......何日かして起き上がった,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,私には、考える時間も、想像する余裕もあったから,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,でも......,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ナツノは、今,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,いきなり、いろんなことを言われて,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,たぶん......,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,不安だと、思う,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,itsuka,itsuka,けど、そう......,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,こんな風に、申し訳ない気持ちでいるけど,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,でも、同じくらい......こうするしかなかったって思う,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,これでやっと、全部、わかるかもしれないから,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,あなたの祖母のことも、この世界のことも......,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,どうしても......私は、知りたいんだ,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,だから......,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,itsuka,itsuka,......こんなこと,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,言えた義理じゃないし,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,お願いできるような仲でもないけどさ,<PLEASE_TRANSLATE>
main11-1,survivor06,survivor06,right-right,right-right
main11-1,itsuka,itsuka,......あなたが、もし,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,その気があるなら,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,ナツノを......,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,支えてあげてほしい,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,きっと......不安だと思うから,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,......,......
main11-1,survivor06,survivor06,right-right,right-right
main11-1,itsuka,itsuka,......ほんと,<PLEASE_TRANSLATE>
main11-1,itsuka,itsuka,どの口が言ってるんだって感じだけど、ね......,<PLEASE_TRANSLATE>
main11-1,2,2,,
main11-1,questSuccess,questSuccess,,
-,,,,
main11-2,scenario23,scenario23,,
main11-2,,,,
main11-2,scenario06,scenario06,,
main11-2,5,5,,
main11-2,survivor00,survivor00,right-right,right-right
main11-2,1,1,,
main11-2,natsuno,natsuno,......,......
main11-2,natsuno,natsuno,......なに？,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,......,......
main11-2,natsuno,natsuno,......珍しいね,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,あなたの方から、話そうって言ってくるの,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,......まぁ、でも,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,わたしも、ちょっと話したいことあったし,<PLEASE_TRANSLATE>
main11-2,survivor00,survivor00,right-right,right-right
main11-2,natsuno,natsuno,......や,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,話したいことっていうか,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,具体的に、言いたいこととか、あるわけじゃないんだけど,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,......,......
main11-2,survivor00,survivor00,right-right,right-right
main11-2,natsuno,natsuno,......最近、ほんと,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,いろいろありすぎて,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,ちょっと......疲れたっていうか,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,自分でも、どうしていいか、わかんないっていうか,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,......,......
main11-2,natsuno,natsuno,......あーあ,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,大人が、お酒飲みながらいろんな愚痴言ってるときって,<PLEASE_TRANSLATE>
main11-2,natsuno,natsuno,こんな気持ちなのかな,<PLEASE_TRANSLATE>
