id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main10-1,scenario23,scenario23,,
main10-1,,,,
main10-1,scenario06,scenario06,,
main10-1,5,5,,
main10-1,natsuno,natsuno,わたしたちが感じてる、この『寂しさ』の方が変なんだって,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,......イツカ、言ってたよね,<PLEASE_TRANSLATE>
main10-1,1,1,,
main10-1,survivor00,survivor00,right-right,right-right
main10-1,1,1,,
main10-1,natsuno,natsuno,変っていうのは,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,たぶん、あなたたちの世界が本当の世界で,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,わたしたちの、この世界は偽物だから,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,本当の世界と比べて、変、みたいな意味だと思うけど......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,......,......
main10-1,natsuno,natsuno,あなたの世界の人たちと比べたら,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,わたしたちは、変って思えるくらい、寂しいって感じてて,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,普通じゃなくて......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,......,......
main10-1,natsuno,natsuno,わたしたちにとっては、これが普通なんだけど,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,なんだけど......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,......,......
main10-1,natsuno,natsuno,......でも,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,ちょっと、わかる,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,変、だよね,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,わたしも、ときどき、思うんだ,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,どうして、こんなに寂しいんだろうって,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,誰かに会いたいって思ったり,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,誰かと話したいって思ったり......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,......,......
main10-1,natsuno,natsuno,わたし、転校が多かったし,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,付き合いが長い友達とか、幼馴染みの人とか,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,親友、なんて言える友達って、いないんだけど,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,でも......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,そんななのに、それでも、会いたいって思うんだ,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,誰でもいい......っていうのとは、違うかもだけど,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,でも、あの人に会いたい、じゃなくて,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,誰かに会いたいって、思う,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,......,......
main10-1,natsuno,natsuno,前は......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,こんなことになる前は,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,毎日、誰かとお喋りしてて,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,家に帰っても、ずっとスマホでメッセ送ったり,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,用事もないのに通話したり,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,友達の写真にいいね押したり,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,ほんとに、ずっと......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,誰かと、一緒だった,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,......,......
main10-1,natsuno,natsuno,それが、でも、こんなことになって,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,誰もいなくて、ネットも繋がんなくて,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,誰かに会いたいって......思うけど,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,でも......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,どうして会いたいんだろう、って......思う,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,助けてほしいって思うんじゃないの,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,疲れてたり、お腹が空いてるときは、疲れたな、とか、お腹空いたな、って思うだけなのに,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,なんでもないときに......誰かに会いたいって、思う,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,食べ物を分けてもらうためとか,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,安全な場所を教えてほしいとか,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,そういうことじゃなくて......,<PLEASE_TRANSLATE>
main10-1,natsuno,natsuno,ただ、お喋りしたり,<PLEASE_TRANSLATE>
