id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main16-1,scenario23,scenario23,,
main16-1,scenario06,scenario06,,
main16-1,5,5,,
main16-1,,,車の中にも、,<PLEASE_TRANSLATE>
main16-1,,,車を停めた広場にも、,<PLEASE_TRANSLATE>
main16-1,,,そこから広がる町にも、,<PLEASE_TRANSLATE>
main16-1,,,どこにも、,<PLEASE_TRANSLATE>
main16-1,,,彼女の姿はなかった。,<PLEASE_TRANSLATE>
main16-1,1,1,,
main16-1,,,,
main16-1,,,,
main16-1,,,,
main16-1,1,1,,
main16-1,,,イツカも、アカネも、辺りを探し回った。,<PLEASE_TRANSLATE>
main16-1,,,砂で白けた道を行き、,<PLEASE_TRANSLATE>
main16-1,,,開いたままの民家の扉の奥を覗き込み、,<PLEASE_TRANSLATE>
main16-1,,,青々と茂った藪をかき分けた。,<PLEASE_TRANSLATE>
main16-1,,,けれど、彼女は見つからなかった。,<PLEASE_TRANSLATE>
main16-1,1,1,,
main16-1,,,,
main16-1,,,,
main16-1,,,,
main16-1,1,1,,
main16-1,,,消えてしまった。,<PLEASE_TRANSLATE>
main16-1,,,どこに行ってしまったのだろう。,<PLEASE_TRANSLATE>
main16-1,,,それとも、本当に消えてしまったのだろうか？,<PLEASE_TRANSLATE>
main16-1,1,1,,
main16-1,,,消えてしまいたい──彼女がそう願っていたとおり？,<PLEASE_TRANSLATE>
main16-1,3,3,,
main16-1,questSuccess,questSuccess,,
-,,,,
main16-2,scenario23,scenario23,,
main16-2,,,,
main16-2,,,,
main16-2,scenario01,scenario01,,
main16-2,5,5,,
main16-2,survivor06,survivor06,right-right,right-right
main16-2,1,1,,
main16-2,itsuka,itsuka,......消えてなくなったわけじゃない,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,だって......,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,このスマホはまだ繋がってる,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,スマホが繋がってるってことは、ナツノはまだどこかにいるってことだ,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,本当に消えてしまったんなら、このスマホはあなたと繋がらない,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,......,......
main16-2,itsuka,itsuka,......変容が進んだんだとしたら,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,さらに変容が進んで、意識だけじゃなくて、身体にまで、何かが起こったんだとしたら......,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,......消えてなくなったり、するんだろうか,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,......,......
main16-2,itsuka,itsuka,......もし、どこかにいるなら,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,ナツノは......どこに行ったんだろう,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,ナツノの変容は、外の世界と繋がるため......,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,外の世界に向かって、進んだんだとしたら......,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,......,......
main16-2,,,,
main16-2,1,1,,
main16-2,itsuka,itsuka,ナツノは、もしかしたら,<PLEASE_TRANSLATE>
main16-2,itsuka,itsuka,外の世界に、,<PLEASE_TRANSLATE>
main16-2,1,1,,
main16-2,itsuka,itsuka,あなたの世界に──,<PLEASE_TRANSLATE>
main16-2,3,3,,
main16-2,questSuccess,questSuccess,,
-,,,,
main16-3,scenario24,scenario24,,
main16-3,5,5,,
main16-3,,,コンピュータの画面から目を離して、振り向いた。,<PLEASE_TRANSLATE>
main16-3,,,背後には、なんでもない、真っ白な壁が広がっていた。,<PLEASE_TRANSLATE>
main16-3,,,思わず息をのんだ。,<PLEASE_TRANSLATE>
main16-3,,,そこにナツノが立っている──,<PLEASE_TRANSLATE>
main16-3,1,1,,
main16-3,,,──なんて、そんなはずはない。,<PLEASE_TRANSLATE>
main16-3,,,背後には、ただ、部屋の壁の白さがあるだけ。,<PLEASE_TRANSLATE>
main16-3,1,1,,
main16-3,,,,
main16-3,,,,
main16-3,,,,
main16-3,1,1,,
main16-3,,,そんなはずはない。,<PLEASE_TRANSLATE>
main16-3,,,頭では、もちろん、わかっている。,<PLEASE_TRANSLATE>
main16-3,,,仮想世界の中からいなくなった彼女が、この世界にいるなんて、そんなはずはない。,<PLEASE_TRANSLATE>
main16-3,,,通信が繋がっているだけでも奇跡のようなのに、そこに住んでいる人がこちらに出てくるなんて。,<PLEASE_TRANSLATE>
main16-3,,,でも、何もしないでいることはできなくて。,<PLEASE_TRANSLATE>
main16-3,,,コンピュータの向こうで何かを語りかけているイツカの方を振り向くことはなかった。,<PLEASE_TRANSLATE>
main16-3,1,1,,
main16-3,,,,
main16-3,,,,
main16-3,,,,
main16-3,scenario03,scenario03,,
main16-3,1,1,,
main16-3,,,そのまま、部屋を飛び出した。,<PLEASE_TRANSLATE>
main16-3,,,行くあてはなかったけれど、他にどうすることもできなかった。,<PLEASE_TRANSLATE>
main16-3,1,1,,
main16-3,,,,
main16-3,,,,
main16-3,,,,
main16-3,1,1,,
main16-3,scenario22,scenario22,2.0,2.0
main16-3,2,2,,
main16-3,,,街に出た。,<PLEASE_TRANSLATE>
main16-3,,,夜だけれど、まだ街が眠るには早い。,<PLEASE_TRANSLATE>
main16-3,,,通りは明るく、人々が行き交っている。,<PLEASE_TRANSLATE>
main16-3,,,その雑踏の中に、彼女の姿を探した。,<PLEASE_TRANSLATE>
main16-3,,,いろんな人がいた。,<PLEASE_TRANSLATE>
main16-3,,,西からも東からも、いろんな人が集まってくる。,<PLEASE_TRANSLATE>
main16-3,,,こんなにも多くの人がいるなら、この中に彼女がいたって変じゃないような気がした。,<PLEASE_TRANSLATE>
main16-3,,,ばったり出くわすことだってあるだろう。,<PLEASE_TRANSLATE>
main16-3,,,まったくの偶然に──,<PLEASE_TRANSLATE>
main16-3,,,あの日、初めて出会ったときみたいに。,<PLEASE_TRANSLATE>
main16-3,3,3,,
main16-3,,,,
main16-3,,,,
main16-3,,,,
main16-3,3.0,3.0,1,1
main16-3,3,3,,
main16-3,,,,
main16-3,3,3,,
main16-3,,,──けれど。,<PLEASE_TRANSLATE>
main16-3,,,もちろん、この街に、彼女がいるはずはない。,<PLEASE_TRANSLATE>
main16-3,,,喧噪の中に彼女の姿を見つけられるはずがない。,<PLEASE_TRANSLATE>
main16-3,,,夜が更け、やがて明けた。,<PLEASE_TRANSLATE>
main16-3,1,1,,
main16-3,,,彼女は、どこにもいなかった。,<PLEASE_TRANSLATE>
main16-3,5,5,,
main16-3,questSuccess,questSuccess,,
-,,,,
main16-4,computer00,computer00,2.0,2.0
main16-4,scenario00,scenario00,,
main16-4,5,5,,
main16-4,,,テーブルの上に、明かりのついたままのコンピュータがある。,<PLEASE_TRANSLATE>
main16-4,,,彼女たちの生きる世界は、この中にある。,<PLEASE_TRANSLATE>
main16-4,,,でも──そこに、ナツノは、もういない。,<PLEASE_TRANSLATE>
main16-4,,,消えてしまった。,<PLEASE_TRANSLATE>
main16-4,1,1,,
main16-4,,,,
main16-4,,,,
main16-4,,,,
main16-4,1,1,,
main16-4,,,どんな意味もないこの日々に、耐えられなくなったのかもしれない。,<PLEASE_TRANSLATE>
main16-4,,,あるいは、ただの偶然かもしれない。,<PLEASE_TRANSLATE>
main16-4,,,理由なんてわからない。,<PLEASE_TRANSLATE>
main16-4,,,わけなんて、ないのかもしれない。,<PLEASE_TRANSLATE>
main16-4,,,ただ、もう彼女はいない。,<PLEASE_TRANSLATE>
main16-4,,,コンピュータに触れて、データを探し出してメニューを開けば。,<PLEASE_TRANSLATE>
main16-4,,,そこには、「削除」の文字がある。,<PLEASE_TRANSLATE>
main16-4,1,1,,
main16-4,,,,
main16-4,,,,
main16-4,,,,
main16-4,,,,
main16-4,3,3,,
main16-4,,,彼女がいない世界なら、,<PLEASE_TRANSLATE>
main16-4,,,もう──消えたっていい。,<PLEASE_TRANSLATE>
main16-4,1,1,,
main16-4,,,,
main16-4,,,,
main16-4,,,,
main16-4,1,1,,
main16-4,,,そんな風に思ってしまう自分が、,<PLEASE_TRANSLATE>
main16-4,,,今、何より、嫌だった。,<PLEASE_TRANSLATE>
main16-4,3,3,,
main16-4,questSuccess,questSuccess,,
-,,,,
main16-5,computer00,computer00,,
main16-5,scenario05,scenario05,,
main16-5,5,5,,
main16-5,,,このボタンを押すだけで、コンピュータの中で動く仮想世界を消し去ることができる。,<PLEASE_TRANSLATE>
main16-5,,,でも、「削除しますか？」と画面に問われて、はい、とは答えられなかった。,<PLEASE_TRANSLATE>
main16-5,,,画面を閉じようとする指が震えていた。,<PLEASE_TRANSLATE>
main16-5,,,けれど──,<PLEASE_TRANSLATE>
main16-5,,,いつか自分は、これを押してしまうだろか？,<PLEASE_TRANSLATE>
main16-5,,,それとも、自分ではなく、他の誰かが──,<PLEASE_TRANSLATE>
main16-5,,,仮想世界の中にいる誰かが、中のコンピュータを操作して、削除するだろうか？,<PLEASE_TRANSLATE>
main16-5,1,1,,
main16-5,,,,
main16-5,,,,
main16-5,,,,
main16-5,,,,
main16-5,1,1,,
main16-5,,,そんなことを考えて、,<PLEASE_TRANSLATE>
main16-5,,,ふと、,<PLEASE_TRANSLATE>
main16-5,,,思い出した。,<PLEASE_TRANSLATE>
main16-5,3,3,,
main16-5,questSuccess,questSuccess,,
-,,,,
main16-6,scenario07,scenario07,,
main16-6,,,,
main16-6,,,,
main16-6,environment01,environment01,,
main16-6,5,5,,
main16-6,survivor06,survivor06,right-right,right-right
main16-6,1,1,,
main16-6,itsuka,itsuka,探したけど......,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,......どこにもない,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,......この前まで、あそこに置いてあったのは憶えてるんだ,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,......,......
main16-6,itsuka,itsuka,私だって......,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,私だって、何度も考えた,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,あのコンピュータで、この世界を消してしまえば、って......,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,......,......
main16-6,itsuka,itsuka,でも......,<PLEASE_TRANSLATE>
main16-6,1,1,,
main16-6,itsuka,itsuka,そのコンピュータが、なくなった,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,あれも......消えたのかな,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,ナツノと一緒に......,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,......,......
main16-6,itsuka,itsuka,......それとも,<PLEASE_TRANSLATE>
main16-6,1,1,,
main16-6,itsuka,itsuka,あなたは......,<PLEASE_TRANSLATE>
main16-6,itsuka,itsuka,何か......知っている......？,<PLEASE_TRANSLATE>
main16-6,3,3,,
main16-6,questSuccess,questSuccess,,
-,,,,
main16-7,scenario24,scenario24,,
main16-7,5,5,,
main16-7,,,もしかしたら、と思った。,<PLEASE_TRANSLATE>
main16-7,,,でもそれ以上のことはわからなかった。,<PLEASE_TRANSLATE>
main16-7,,,今まで、ずっとそうだったように。,<PLEASE_TRANSLATE>
main16-7,1,1,,
main16-7,,,,
main16-7,,,,
main16-7,,,,
main16-7,1,1,,
main16-7,,,また、あのときの声を思い出す。,<PLEASE_TRANSLATE>
main16-7,,,──もう二度と、あなたと話したくない。,<PLEASE_TRANSLATE>
main16-7,,,彼女は、そう言い残したのだから。,<PLEASE_TRANSLATE>
main16-7,,,もし、この声が聞こえていたとしても、応えてくれないだろう。,<PLEASE_TRANSLATE>
main16-7,,,彼女が今までみたいに返事をすることは、きっと、ない。,<PLEASE_TRANSLATE>
main16-7,1,1,,
main16-7,,,,
main16-7,,,,
main16-7,,,,
main16-7,1,1,,
main16-7,,,目の前のコンピュータを見て、でも、と思った。,<PLEASE_TRANSLATE>
main16-7,,,もしかしたら──,<PLEASE_TRANSLATE>
main16-7,,,方法は、,<PLEASE_TRANSLATE>
main16-7,,,彼女に応えさせる方法は、,<PLEASE_TRANSLATE>
main16-7,,,一つだけ、あるかもしれない。,<PLEASE_TRANSLATE>
main16-7,3,3,,
main16-7,questSuccess,questSuccess,,
-,,,,
main16-8,scenario24,scenario24,,
main16-8,5,5,,
main16-8,,,──削除する。,<PLEASE_TRANSLATE>
