id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main8-1,scenario31,scenario31,,
main8-1,,,,
main8-1,scenario02,scenario02,,
main8-1,3,3,,
main8-1,survivor06,survivor06,right-right,right-right
main8-1,???,???,この声が聞こえる？,<PLEASE_TRANSLATE>
main8-1,???,???,聞こえるんだよね,<PLEASE_TRANSLATE>
main8-1,???,???,そのスマホを通して、私の声が......,<PLEASE_TRANSLATE>
main8-1,???,???,......,......
main8-1,???,???,......一度,<PLEASE_TRANSLATE>
main8-1,???,???,なんでもいいから,<PLEASE_TRANSLATE>
main8-1,???,???,返事を、してほしい,<PLEASE_TRANSLATE>
main8-1,???,???,......,......
main8-1,any,any,input_any,input_any
main8-1,input_any,input_any,,
main8-1,???,???,......,......
main8-1,???,???,......ありがとう,<PLEASE_TRANSLATE>
main8-1,???,???,聞こえるよ,<PLEASE_TRANSLATE>
main8-1,???,???,あなたの声,<PLEASE_TRANSLATE>
main8-1,???,???,......,......
main8-1,???,???,......そうか,<PLEASE_TRANSLATE>
main8-1,???,???,あなたは本当に......今、そこにいるんだ,<PLEASE_TRANSLATE>
main8-1,???,???,......,......
main8-1,1,1,,
main8-1,survivor00,survivor00,right-left,right-left
main8-1,natsuno,natsuno,......えっと,<PLEASE_TRANSLATE>
main8-1,natsuno,natsuno,......,......
main8-1,???,???,......そうだね,<PLEASE_TRANSLATE>
main8-1,???,???,説明、するよ,<PLEASE_TRANSLATE>
main8-1,???,???,私には説明がいらないけど,<PLEASE_TRANSLATE>
main8-1,???,???,きみたちには......説明しないといけない,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,私は、イツカ,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,説明しないといけないのは......,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,そう......,<PLEASE_TRANSLATE>
main8-1,,,,
main8-1,itsuka,itsuka,だから,<PLEASE_TRANSLATE>
main8-1,1,1,,
main8-1,itsuka,itsuka,どうして、私には説明がいらないのか、ってこと,<PLEASE_TRANSLATE>
main8-1,2,2,,
main8-1,1,1,,
main8-1,2,2,,
main8-1,,,,
main8-1,,,,
main8-1,,,,
main8-1,character06,character06,,
main8-1,1,1,,
main8-1,3,3,,
main8-1,itsuka,itsuka,最初に声を聞いたのは......半年と、ちょっと前,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,朝目が覚めたら、声が聞こえた,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,一人暮らしの、小さな部屋なのに,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,すぐそばで誰かが話してるみたいに、声が聞こえたんだ,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,二度寝して目を覚ましても、外に出ても、声は止まなかった,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,誰もいないのに、声だけが、聞こえる,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,その日から......,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,ずっと誰かの声が聞こえてた,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,起きてる間は、ずっと,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,声は、私に話しかけてるんじゃなくて,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,独り言とか、別の誰かと話してる声とか、電話してるみたいな声とか......,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,壁の薄いアパートで、隣の人の声が聞こえてるみたいな......そんな感じ,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,いつも同じ人の声だった,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,女の人の声,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,向こうの声は私に聞こえるけど、,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,私の声が、向こうに届いてるわけじゃなかった,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,この声は届けられない,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,私は一方的に聞いてるだけ,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,その人だって、私に話しかけてるわけじゃない,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,聞かれてるなんて思ってもない,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,だから......会話はしてない,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,でも、何日も聞いてると、なんとなく、いろいろわかってくる,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,その人の暮らしとか、住んでるところのこととか,<PLEASE_TRANSLATE>
main8-1,itsuka,itsuka,どんな部屋にいて、どんな家族がいるのか、とか,<PLEASE_TRANSLATE>
