id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main2-1,scenario00,scenario00,,
main2-1,character00,character00,,
main2-1,natsuno,natsuno,人って案外,People are surprisingly...
main2-1,natsuno,natsuno,すぐに慣れちゃうもんなんだなぁ,I guess people really do get used to things pretty fast
main2-1,natsuno,natsuno,......,......
main2-1,natsuno,natsuno,もうすっかり、一人でいるのに慣れちゃった,I've gotten completely used to being alone now
main2-1,natsuno,natsuno,アカネさんや、他の人たちとどんな風に暮らしてたのか、もう思い出せないや,I can't even remember what it was like living with Akane and everyone else anymore
main2-1,natsuno,natsuno,ははは,Haha
main2-1,survivor00,survivor00,right-right,right-right
main2-1,natsuno,natsuno,また一人になったらどうしようとか,I used to worry about what I would do if I ended up alone again
main2-1,natsuno,natsuno,悩んでたのがバカみたい,Now it seems kind of silly
main2-1,natsuno,natsuno,......人って不思議だなぁ,"......People are such a mystery, aren't they?"
main2-1,natsuno,natsuno,それとも......,Or maybe......
main2-1,natsuno,natsuno,わたしだけなのかな,Maybe it’s just me
main2-1,natsuno,natsuno,......,......
main2-1,natsuno,natsuno,......わたしの話、してもいい？,......Can I tell you about my story?
main2-1,natsuno,natsuno,昔からね,I’ve always been like this
main2-1,natsuno,natsuno,物覚えよかったり、新しい環境にすぐに慣れたり,Always been good at remembering things and getting used to new places quickly
main2-1,natsuno,natsuno,そういう......何かに適応？　するみたいなのは、なんかよくわかんないけど、得意だったんだ,"That kind of...... adapting to things, I guess? I don’t really know how to explain it, but I was always good at it"
main2-1,natsuno,natsuno,お父さんが転勤多くて、引っ越しとか多かったからかも,"Maybe it’s because my dad got transferred multiple times, so we moved around a lot"
main2-1,natsuno,natsuno,でも、その代わり,But on the other hand
main2-1,natsuno,natsuno,何か一つのことに夢中になるとか,I never really get obsessed with one thing
main2-1,natsuno,natsuno,そういうの......あんまり、ないんだよね,"It doesn't happen very often, you know "
main2-1,natsuno,natsuno,趣味っていう趣味もないし,"I don't really have any hobbies, though..."
main2-1,natsuno,natsuno,引っ越す前の友達の名前とか、すぐ忘れちゃうし,And I forget the names of friends from before we moved pretty quickly
main2-1,natsuno,natsuno,はは,Heh
main2-1,,,,
main2-1,natsuno,natsuno,......,......
main2-1,survivor00,survivor00,right-right,right-right
main2-1,natsuno,natsuno,......逃げてる途中に,......While I was running away
main2-1,natsuno,natsuno,友達と離れ離れになったときも,When I got separated from my friends
main2-1,natsuno,natsuno,お父さんとお母さんとはぐれたときも,Even when I got separated from Mom and Dad
main2-1,natsuno,natsuno,......すぐ、慣れちゃったもん,......I got used to it pretty quickly
main2-1,natsuno,natsuno,......もしかしたら,......Maybe
main2-1,natsuno,natsuno,あなたのことも、そのうち忘れちゃうかも,Maybe I’ll forget you someday too
main2-1,natsuno,natsuno,......薄情、だよね,"......Pretty heartless, isn't it"
main2-1,natsuno,natsuno,......,......
main2-1,survivor00,survivor00,right-right,right-right
main2-1,natsuno,natsuno,......自分でも、嫌だなってときどき思うけど,......Sometimes I hate that about myself
main2-1,natsuno,natsuno,でも、同じくらい、もうそういう性格なんだなって思う,"But at the same time, I think that’s just the kind of person I am"
main2-1,natsuno,natsuno,だから、忘れちゃったらごめんね,So I’m sorry if I forget you
main2-1,natsuno,natsuno,そしたら、あなたも,And if that happens
main2-1,natsuno,natsuno,わたしのこと、忘れていいから,You can forget about me too
main2-1,natsuno,natsuno,ね？,Okay?
main2-1,1,1,,
main2-1,questSuccess,questSuccess,,
-,,,,
main2-2,scenario00,scenario00,,
main2-2,natsuno,natsuno,......ね,......You know
main2-2,natsuno,natsuno,すごいよ,It’s amazing
main2-2,natsuno,natsuno,誰に会ったと思う？,Guess who I ran into?
main2-2,1,1,,
main2-2,character03,character03,,
main2-2,survivor03,survivor03,right-left,right-left
main2-2,1,1,,
main2-2,akane,akane,ほんと、こっちもびっくりだよ,I was seriously surprised too
