id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main3-1,location05,location05,,
main3-1,environment01,environment01,,
main3-1,survivor00,survivor00,right-right,right-right
main3-1,natsuno,natsuno,......,......
main3-1,natsuno,natsuno,......このあたりにも、いそうにない......,There doesn't seem to be anyone around here either......
main3-1,natsuno,natsuno,......,......
main3-1,natsuno,natsuno,どこ行っちゃったんだろ,Where could she have gone?
main3-1,natsuno,natsuno,アカネさん......,Akane......
main3-1,natsuno,natsuno,......,......
main3-1,survivor00,survivor00,right-right,right-right
main3-1,natsuno,natsuno,......どこかで,......Somewhere
main3-1,natsuno,natsuno,死んじゃったとか,Maybe she died
main3-1,natsuno,natsuno,そんなこと......ないよね......,She couldn't have......right......
main3-1,natsuno,natsuno,......,......
main3-1,1,1,,
main3-1,,,,
main3-1,1,1,,
main3-1,,,,
main3-1,survivor00,survivor00,right-right,right-right
main3-1,1,1,,
main3-1,,,,
main3-1,scenario07,scenario07,,
main3-1,1,1,,
main3-1,1,1,,
main3-1,scenario04,scenario04,,
main3-1,natsuno,natsuno,ねぇ,Hey
main3-1,natsuno,natsuno,あなたは、どう思う？,What do you think?
main3-1,natsuno,natsuno,宇宙人って、どこかにいると思う？,Do you think there are aliens somewhere?
main3-1,natsuno,natsuno,宇宙人って......どうして、わたしたちに信号を送ってるんだと思う？,Why do you think aliens are…….. sending us signals?
main3-1,natsuno,natsuno,......,......
main3-1,natsuno,natsuno,......わかってるよ,......I know
main3-1,natsuno,natsuno,たとえば、の話,Just hypothetically
main3-1,natsuno,natsuno,たとえば、アカネさんが言ってたことが本当で,Say what Akane said is true
main3-1,natsuno,natsuno,宇宙人みたいなのが、いたとして,And there really are things like aliens
main3-1,natsuno,natsuno,わたしたちに、何かメッセージを送ってるんだとして......,And they're sending us some kind of message......
main3-1,natsuno,natsuno,宇宙人は、何を伝えようとしてるんだろ,What do you think the aliens are trying to tell us?
main3-1,natsuno,natsuno,地球を滅ぼそうとしてるのかな,Maybe they're trying to destroy Earth
main3-1,natsuno,natsuno,それとも、助けを求めてるのかな,Or maybe they're asking for help
main3-1,natsuno,natsuno,もしかしたら、ただ『こんにちは』って言ってるだけだったりして,"Maybe they're just saying, <q>Hello</q>"
main3-1,natsuno,natsuno,それに返事しようとして、わたしたちの身体が変になっちゃってるんだとしたら,If our bodies are changing because we're trying to answer them
main3-1,natsuno,natsuno,すごい迷惑だけど,That's pretty damn inconvenient
main3-1,natsuno,natsuno,でも......,But......
main3-1,natsuno,natsuno,そんな気もするんだよね,I kind of feel like that might be it
main3-1,natsuno,natsuno,アカネさんが言ってたみたいに、宇宙人って、たぶんわたしたちとは全然違うからさ,"Like Akane said, aliens are probably completely different from us"
main3-1,natsuno,natsuno,身体からアンテナ生やすのが、挨拶なのかも,Maybe growing antennas out of our bodies is their way of saying hello
main3-1,natsuno,natsuno,......はは,......Haha
main3-1,natsuno,natsuno,アカネさんの話、真に受けすぎか,I guess I'm taking Akane's story a little too seriously
main3-1,natsuno,natsuno,アカネさんに聞かれたら......きっと笑われるんだろうな,If Akane heard me say this......she'd probably laugh at me
main3-1,natsuno,natsuno,......,......
main3-1,natsuno,natsuno,......ね,......Right?
main3-1,natsuno,natsuno,わたしたちが初めて話したときのこと、憶えてる？,Do you remember when we first talked?
main3-1,natsuno,natsuno,......憶えてるよね,"......You remember, right?"
main3-1,natsuno,natsuno,そんな昔のことでもないし,It wasn't even that long ago
main3-1,natsuno,natsuno,あのとき......実は、結構つらくってさ,Back then......I was actually having a pretty hard time
