id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
akane1-1,scenario15,scenario15,,
akane1-1,environment00,environment00,,
akane1-1,natsuno,natsuno,......ね,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,アカネさん......,<PLEASE_TRANSLATE>
akane1-1,survivor03,survivor03,right-left,right-left
akane1-1,character03,character03,,
akane1-1,akane,akane,んー？,<PLEASE_TRANSLATE>
akane1-1,akane,akane,なに？,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,最近、元気そう、だね,<PLEASE_TRANSLATE>
akane1-1,survivor03,survivor03,right-left,right-left
akane1-1,akane,akane,えー？,<PLEASE_TRANSLATE>
akane1-1,akane,akane,そう？,<PLEASE_TRANSLATE>
akane1-1,akane,akane,そう思う？,<PLEASE_TRANSLATE>
akane1-1,akane,akane,こんな身体になって,<PLEASE_TRANSLATE>
akane1-1,akane,akane,ナツノちゃんが、毎日ご飯つくってくれるからかな～,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,......,......
akane1-1,survivor00,survivor00,right-right,right-right
akane1-1,natsuno,natsuno,......なら,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,よかった,<PLEASE_TRANSLATE>
akane1-1,survivor03,survivor03,right-left,right-left
akane1-1,akane,akane,......えー,<PLEASE_TRANSLATE>
akane1-1,survivor03,survivor03,right-left,right-left
akane1-1,akane,akane,つっこんでくれないと、困っちゃうんだけど......,<PLEASE_TRANSLATE>
akane1-1,akane,akane,ナツノちゃん大丈夫......？,<PLEASE_TRANSLATE>
akane1-1,akane,akane,なんか吹っ切れたみたいな顔して戻ってきたけど,<PLEASE_TRANSLATE>
akane1-1,akane,akane,やっぱり、なんか不安？,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,......,......
akane1-1,natsuno,natsuno,......ううん,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,わたしのことは、別に,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,大丈夫だけど,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,......,......
akane1-1,natsuno,natsuno,......アカネさんさ,<PLEASE_TRANSLATE>
akane1-1,natsuno,natsuno,わたしがイツカと会う前......,<PLEASE_TRANSLATE>
