id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
-,,,,
main5-1,scenario20,scenario20,,
main5-1,,,,
main5-1,,,,
main5-1,3,3,,
main5-1,,,部屋には大きな窓がある。,There’s a large window in the room
main5-1,,,天井ぴったりまで伸びる大きな窓。,A huge window that reaches all the way up to the ceiling
main5-1,,,昼の間は日差しが降り注ぎ、,"During the day, sunlight pours in"
main5-1,,,夜は街の明かりが静かにやってくる。,"At night, the city lights quietly make their way in"
main5-1,,,窓の外を見るのが好きだった。,I used to like looking out the window
main5-1,,,だから、カーテンを閉めている時間はとても短い。,So I rarely keep the curtains closed
main5-1,,,眠れない夜は、窓の向こうの夜空をぼんやり眺めたりする。,"On nights when I can’t sleep, I sometimes gaze blankly at the night sky beyond the window"
main5-1,1,1,,
main5-1,,,,
main5-1,,,,
main5-1,,,,
main5-1,1,1,,
main5-1,scenario19,scenario19,2.0,2.0
main5-1,scenario06,scenario06,,
main5-1,5,5,,
main5-1,,,今もまた、夜の空を昇っていく月を見上げている。,"Even now, I’m looking up at the moon as it climbs through the night sky"
main5-1,,,雲のない夜だった。,It was a cloudless night
main5-1,,,どこまでも一様な空に、大きな月がぽつんと浮かんでいる。,A large moon floated alone in a perfectly uniform sky stretching on forever
main5-1,,,距離感がうまくつかめない。,I can’t quite grasp how far away it is
main5-1,,,とても近くにあるような気がする。,It feels like it’s very close
main5-1,,,手を伸ばせば届きそうなくらい。,Close enough that I could almost reach it if I stretched out my hand
main5-1,,,でも、とんでもなく遠いような感じもする。,"But somehow, it also feels unimaginably far away"
main5-1,,,そして本当のところは、途方もなく、遠くにある。,"And the truth is, it lies immeasurably far away"
main5-1,1,1,,
main5-1,,,,
main5-1,,,,
main5-1,,,,
main5-1,1,1,,
main5-1,,,月を見ていると、天国のことを思い出す。,Looking at the moon makes me think of heaven
main5-1,,,亡くなった人の行くところ。,The place where the dead go
main5-1,,,生きていては、決して覗けないところ。,A place no living person can ever look into
main5-1,,,ここからはとても遠い、別の世界。,"Another world, very far away from here"
main5-1,,,月の端っこに、遠い昔にはなかった模様が見えた。,I could see a pattern on the edge of the moon that hadn’t been there long ago
